ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-09-01,266.4024113875743,221.84046097319424,308.27492703027883,266.40240542650895,266.40241750450656,0.0,0.0,0.0,0.0,0.0,0.0,266.4024113875743
2024-10-01,269.8278159789472,224.2113393879476,316.55994309385574,269.82780945158623,269.8278224758484,0.0,0.0,0.0,0.0,0.0,0.0,269.8278159789472
2024-11-01,273.36740072336585,228.65596614952597,318.54867624878614,273.36739374706826,273.3674076016875,0.0,0.0,0.0,0.0,0.0,0.0,273.36740072336585
2024-12-01,276.79280531473876,235.3443289164798,325.1627364635462,276.79279777415053,276.7928127216413,0.0,0.0,0.0,0.0,0.0,0.0,276.79280531473876
2025-01-01,280.3323900591574,235.4251929041904,323.2693916255447,280.33238195428515,280.3323978173541,0.0,0.0,0.0,0.0,0.0,0.0,280.3323900591574
2025-02-01,283.87197480357605,241.85286116755006,328.2311590042338,283.87196621664333,283.8719830448611,0.0,0.0,0.0,0.0,0.0,0.0,283.87197480357605
2025-03-01,287.06901908885743,242.02921264202547,332.0955161467483,287.06901016529184,287.0690278939245,0.0,0.0,0.0,0.0,0.0,0.0,287.06901908885743
2025-04-01,290.60860383327605,247.18739668545467,335.89765980098895,290.6085943595229,290.6086131333172,0.0,0.0,0.0,0.0,0.0,0.0,290.60860383327605
2025-05-01,294.03400842464896,251.0750442552925,337.40190576538436,294.03399819871225,294.0340182536305,0.0,0.0,0.0,0.0,0.0,0.0,294.03400842464896
2025-06-01,297.5735931690676,256.20433330491335,342.36189576830617,297.5735825175531,297.57360352089046,0.0,0.0,0.0,0.0,0.0,0.0,297.5735931690676
2025-07-01,300.9989977604405,254.76857452071798,343.44040019066733,300.9989864814139,300.99900861593017,0.0,0.0,0.0,0.0,0.0,0.0,300.9989977604405
2025-08-01,304.5385825048591,261.9029203601955,348.1678060590921,304.538570753228,304.5385939187919,0.0,0.0,0.0,0.0,0.0,0.0,304.5385825048591
2025-09-01,308.0781672492778,266.084174504397,355.1940527520365,308.0781550766161,308.0781793296213,0.0,0.0,0.0,0.0,0.0,0.0,308.0781672492778
2025-10-01,311.5035718406507,268.43070497340295,354.32997193155046,311.5035591857808,311.503584493577,0.0,0.0,0.0,0.0,0.0,0.0,311.5035718406507
2025-11-01,315.0431565850693,270.0457012454886,358.65929107207177,315.04314349736364,315.04316945975614,0.0,0.0,0.0,0.0,0.0,0.0,315.0431565850693
2025-12-01,318.4685611764422,270.0798260270951,360.41372279293915,318.4685475252515,318.46857462408957,0.0,0.0,0.0,0.0,0.0,0.0,318.4685611764422
